pdb_id,variant,ph,engine,stage,stage_dir,ligand_file,posebusters_pass,posebusters_reason,mol_pred_loaded,sanitization,passes_valence_checks,internal_steric_clash,bond_lengths,bond_angles,most_extreme_clash_protein,most_extreme_relative_distance_protein,file,molecule,position,mol_cond_loaded,inchi_convertible,all_atoms_connected,no_radicals,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,mol_true_loaded,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00023_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8848281254879516,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00023_gnina_stage1.sdf,ZINC38100504,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,22.0,0.9518714167028208,1.0496267139039934,0.0,0.0,34.0,1.0588980135371902,0.0,154.0,0.9774098646363514,0.0,22.0,34.0,154.0,1.0,1.0,0.0024370080650617,1.0,1.0,0.2250999739987588,0.0,0.0,,10.0,189.4771756225443,67.92354650665507,2.789565406511563,2.74296718901265,0,1,2188.0,O,O,1.55,1.55,3.1,2.74296718901265,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0134080448268961,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00024_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8537030191777328,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00024_gnina_stage1.sdf,ZINC03844586,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,25.0,0.8595162593511811,1.007655314949797,0.0,0.0,38.0,1.12002976813219,0.0,213.0,0.7558719500991304,0.0,25.0,38.0,213.0,2.0,2.0,0.0022513172175981,0.0,0.0,,0.0,0.0,,14.0,441.5047385558602,24.718865109696427,17.861044048606903,2.646479359450972,0,24,1370.0,O,O,1.55,1.55,3.1,2.646479359450972,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0140170333569907,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00025_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8621864372938635,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00025_gnina_stage1.sdf,ZINC38637630,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,31.0,0.859574207961785,1.052686922882396,0.0,0.0,48.0,1.120285366145802,0.0,327.0,0.9437671290332952,0.0,31.0,48.0,327.0,3.0,3.0,0.003182343304427,0.0,0.0,,0.0,0.0,,13.0,406.0066444535466,43.1744216046147,9.403869915657436,2.672777955610977,0,17,1643.0,O,O,1.55,1.55,3.1,2.672777955610977,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0186915887850467,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00026_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8545272260410149,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00026_gnina_stage1.sdf,ZINC38648213,0.0,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,25.0,0.859695379097552,1.0443884205347056,0.0,0.0,37.0,1.11976228031216,0.0,214.0,0.9496089189851752,0.0,25.0,37.0,214.0,1.0,1.0,0.0002530945894731,2.0,0.0,0.0021954693901557,0.0,0.0,,9.0,378.2252249479641,38.533812915418096,9.81541135776442,2.691760762029197,0,23,2133.0,N,O,1.6,1.55,3.1500000000000004,2.6917607620291975,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0119673617407071,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00027_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8592416131938171,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00027_gnina_stage1.sdf,ZINC39710155,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,27.0,0.8910566008809284,1.0719122123887344,0.0,0.0,40.0,1.0824064729495235,0.0,233.0,0.8318794643491897,0.0,27.0,40.0,233.0,1.0,1.0,0.0020151836541922,0.0,0.0,,1.0,1.0,0.0014182218073511,14.0,287.23610181013345,99.38777933202184,2.8900545292452127,2.663649000900833,0,15,1333.0,O,O,1.55,1.55,3.1,2.663649000900833,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0098957412970489,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00028_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8824807173197644,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00028_gnina_stage1.sdf,ZINC39937132,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,28.0,0.9520655210135468,1.0186881210730303,0.0,0.0,41.0,1.062355889841947,0.0,256.0,0.9716917127785448,0.0,28.0,41.0,256.0,1.0,1.0,0.0017804645828214,5.0,5.0,0.2563005251367686,0.0,0.0,,17.0,144.6509234194204,64.93226662199761,2.227720222081634,2.73569022369127,0,11,2189.0,O,O,1.55,1.55,3.1,2.73569022369127,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0128183785583485,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00029_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8549815195903455,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00029_gnina_stage1.sdf,ZINC39944747,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,26.0,0.9768330245995656,1.0191054472278194,0.0,0.0,39.0,1.062548572479763,0.0,235.0,0.9962193062423484,0.0,26.0,39.0,235.0,0.0,0.0,,10.0,10.0,0.25568482571478,0.0,0.0,,12.0,117.9125691926318,66.83541272166397,1.7642229529378175,2.6931917867095887,0,9,2084.0,O,N,1.55,1.6,3.1500000000000004,2.6931917867095887,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0217776203966005,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00030_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8677486704697625,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00030_gnina_stage1.sdf,ZINC40378083,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,22.0,0.9516170872377254,1.0516093744493995,0.0,0.0,34.0,1.0497891400457888,0.0,154.0,0.9570546067274844,0.0,22.0,34.0,154.0,2.0,2.0,0.0026381070799857,0.0,0.0,,0.0,0.0,,11.0,153.04639832062307,66.73356501016977,2.293394610302923,2.733408311979752,0,9,1642.0,O,N,1.55,1.6,3.1500000000000004,2.733408311979752,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0152911193883552,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00031_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8010277426030215,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00031_gnina_stage1.sdf,ZINC40384514,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,21.0,0.9511509546921424,1.0514575304736276,0.0,0.0,32.0,1.0503121664324586,0.0,137.0,0.867536084058097,0.0,21.0,32.0,137.0,2.0,2.0,0.0026674697381895,0.0,0.0,,0.0,0.0,,6.0,147.64216065539634,61.5019626029274,2.4006089302972717,2.683442937720122,0,6,1370.0,Cl,O,1.8,1.55,3.35,2.683442937720122,3.35,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.016260162601626,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00032_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.897481204242045,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00032_gnina_stage1.sdf,ZINC40385359,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,22.0,0.9517185440593672,1.051645524545491,0.0,0.0,35.0,1.0500107236003111,0.0,153.0,0.9503563572040318,0.0,22.0,35.0,153.0,2.0,2.0,0.0023228289893848,0.0,0.0,,0.0,0.0,,11.0,173.35911805953785,91.8512103533848,1.887390676645007,2.827065793362442,0,9,1642.0,O,N,1.55,1.6,3.1500000000000004,2.827065793362442,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0123456790123456,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00033_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8952832365068434,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00033_gnina_stage1.sdf,ZINC41070135,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,20.0,0.95166097453918,1.002089669154953,0.0,0.0,28.0,1.049279738732921,0.0,123.0,0.9668382208734744,0.0,20.0,28.0,123.0,2.0,2.0,0.0020965223523025,0.0,0.0,,0.0,0.0,,6.0,82.45491992970331,37.691947510512,2.1876004127063813,2.820142194996557,0,17,1653.0,N,O,1.6,1.55,3.1500000000000004,2.820142194996557,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0117899249732047,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00034_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.9011350307603146,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00034_gnina_stage1.sdf,ZINC41071201,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,20.0,0.951456149812814,1.0020535462510676,0.0,0.0,28.0,1.049428250513211,0.0,123.0,0.937802270446224,0.0,20.0,28.0,123.0,2.0,2.0,0.0025514689947954,0.0,0.0,,0.0,0.0,,6.0,111.29945820070208,29.86920745365144,3.726227365537146,2.8385753468949915,0,9,2133.0,N,O,1.6,1.55,3.1500000000000004,2.8385753468949915,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0124704364652762,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00035_gnina_stage1.sdf,True,,True,True,True,True,True,True,False,0.9292950646637291,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00035_gnina_stage1.sdf,ZINC43508786,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,22.0,0.9518565551621722,1.0203230623497368,0.0,0.0,34.0,1.0624977962889417,0.0,154.0,0.9835621126789316,0.0,22.0,34.0,154.0,1.0,1.0,0.0019826836195473,0.0,0.0,,0.0,0.0,,12.0,156.04782626911822,59.42118406012585,2.6261312146055493,2.897487532328655,0,21,2635.0,N,O,1.6,1.55,3.1500000000000004,2.927279453690747,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0112185686653771,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00036_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8909787220197811,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00036_gnina_stage1.sdf,ZINC44559715,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,25.0,0.9577728457058317,1.0223545462122563,0.0,0.0,38.0,1.0596249574842351,0.0,190.0,1.00085429134856,0.0,25.0,38.0,190.0,1.0,1.0,0.0002550857239796,0.0,0.0,,0.0,0.0,,10.0,173.36276895101307,75.55904900033887,2.294401150419926,2.922675144452426,0,25,1350.0,O,S,1.55,1.8,3.35,2.984778718766267,3.35,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0146671681083113,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00037_gnina_stage1.sdf,True,,True,True,True,True,True,True,False,0.9464248677176205,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00037_gnina_stage1.sdf,ZINC53640048,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,26.0,0.9543172926407304,1.0207635160074704,0.0,0.0,36.0,1.026910242451887,0.0,214.0,0.9881542061793038,0.0,26.0,36.0,214.0,3.0,3.0,0.0023496284776525,0.0,0.0,,0.0,0.0,,9.0,144.16951290632107,104.66792341163608,1.377399189810367,2.981238333310505,0,16,1653.0,N,O,1.6,1.55,3.1500000000000004,2.981238333310505,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.005167498218104,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00038_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.9083134415707291,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00038_gnina_stage1.sdf,ZINC38581022,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,22.0,0.9573379775533912,1.029751960142313,0.0,0.0,33.0,1.0538647675393122,0.0,155.0,0.9841868736879636,0.0,22.0,33.0,155.0,1.0,1.0,0.0002787840704917,0.0,0.0,,0.0,0.0,,9.0,153.95896168993394,34.94655648424136,4.405554571860593,2.8611873409477973,0,22,1822.0,O,N,1.55,1.6,3.1500000000000004,2.8611873409477973,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0057425742574257,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00039_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.877002499268879,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00039_gnina_stage1.sdf,ZINC33979260,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,26.0,0.9292720256537408,1.06512553447283,0.0,0.0,40.0,1.0602740615500004,0.0,210.0,0.9775770325642054,0.0,26.0,40.0,210.0,1.0,1.0,0.0003803908398082,0.0,0.0,,0.0,0.0,,10.0,197.1872512808889,77.29627888129477,2.551057491185478,2.7577229737593294,0,24,2186.0,O,N,1.55,1.6,3.1500000000000004,2.762557872696969,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0185457216305545,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00040_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8947172863110362,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00040_gnina_stage1.sdf,ZINC28975915,0.0,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,23.0,0.9365817543298058,1.0647397476028708,0.0,0.0,33.0,1.0495401439729886,0.0,175.0,0.9736497598311808,0.0,23.0,33.0,175.0,1.0,1.0,0.0024834502855979,1.0,0.0,0.002628867993689,0.0,0.0,,9.0,176.36022084042634,33.24354450224539,5.305096778368935,2.8183594518797643,0,0,1333.0,N,O,1.6,1.55,3.1500000000000004,2.8183594518797643,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0161018535854708,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00041_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.9073335117598685,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00041_gnina_stage1.sdf,ZINC61882467,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,21.0,0.928610910834466,1.0194682678115263,0.0,0.0,31.0,1.0586180963163765,0.0,138.0,0.9710725409299924,0.0,21.0,31.0,138.0,1.0,1.0,0.0026218169891465,0.0,0.0,,0.0,0.0,,7.0,129.9968858252841,68.1947349568587,1.9062598587342945,2.854892117051013,0,21,2084.0,N,N,1.6,1.6,3.2,2.9034672376315793,3.2,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0155787813054624,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00042_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.9070328765007667,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00042_gnina_stage1.sdf,ZINC64003696,0.0,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,23.0,0.9375403771878452,1.064847524998,0.0,0.0,32.0,1.0437213124918387,0.0,176.0,0.9738801826471828,0.0,23.0,32.0,176.0,0.0,0.0,,1.0,0.0,0.0025573434342892,1.0,1.0,0.0015200223502167,12.0,104.56967873241793,44.68335781941671,2.340237704494496,2.947856848627492,0,22,1823.0,C,O,1.7,1.55,3.25,2.9478568486274916,3.25,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0132993259245764,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00043_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8857626331290224,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00043_gnina_stage1.sdf,ZINC64033513,0.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,23.0,0.9459827912494468,1.0290520132027186,0.0,0.0,35.0,1.060019895406151,0.0,173.0,0.9353874175501752,0.0,23.0,35.0,173.0,1.0,1.0,0.0001567848357187,0.0,0.0,,0.0,0.0,,9.0,102.16247599996488,38.92915297572317,2.6243179774210605,2.7458641626999696,0,5,1370.0,O,O,1.55,1.55,3.1,2.7458641626999696,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0189416129662175,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00044_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.9121524896704886,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00044_gnina_stage1.sdf,ZINC35462764,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,28.0,0.9523395544095556,1.010287836002938,0.0,0.0,41.0,1.0588720429050218,0.0,256.0,0.8073798076779943,0.0,28.0,41.0,256.0,2.0,2.0,0.0048314300548287,0.0,0.0,,0.0,0.0,,12.0,142.7631585952796,50.90260710118904,2.80463352911338,2.8276727179785146,0,28,1653.0,O,O,1.55,1.55,3.1,2.8276727179785146,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0103887399463806,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00045_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8976515202577346,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00045_gnina_stage1.sdf,ZINC65356748,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,29.0,0.9753255797965243,1.0609030401288442,0.0,0.0,43.0,1.062581268335665,0.0,279.0,0.9901494196048805,0.0,29.0,43.0,279.0,2.0,2.0,0.1780198794430191,5.0,5.0,0.2563090393507892,0.0,0.0,,11.0,151.0889472012722,56.264912656381874,2.685313814028197,2.7827197127989773,0,26,1333.0,O,O,1.55,1.55,3.1,2.7827197127989773,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0083056478405315,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00046_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.801773355745482,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00046_gnina_stage1.sdf,ZINC65739396,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,29.0,0.9772753104886418,1.02320725445395,0.0,0.0,42.0,1.0625243929982848,0.0,280.0,1.0072526107665776,0.0,29.0,42.0,280.0,1.0,1.0,0.0022661478734386,10.0,10.0,0.2440528199911895,0.0,0.0,,22.0,427.3025808514319,69.8239455257846,6.119714055597696,2.5255860705982687,0,7,1642.0,O,N,1.55,1.6,3.1500000000000004,2.5255860705982687,3.1500000000000004,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0133164235890932,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00047_gnina_stage1.sdf,True,,True,True,True,True,True,True,False,0.9277494318319272,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00047_gnina_stage1.sdf,ZINC65742951,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,40.0,0.976067258597275,1.018134327302009,0.0,0.0,60.0,1.0628892540807553,0.0,530.0,0.935993634296144,0.0,40.0,60.0,530.0,3.0,3.0,0.0097883500270242,5.0,5.0,0.2435245878053454,0.0,0.0,,18.0,190.26822103104212,124.0018202998252,1.5343986126251272,3.0615731250453595,0,13,1387.0,N,C,1.6,1.7,3.3,3.0615731250453595,3.3,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0044632086851628,,,
EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,decoys_final_00048_gnina_stage1.sdf,False,,True,True,True,True,True,True,False,0.8709050156624035,/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00048_gnina_stage1.sdf,ZINC65748719,0.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,28.0,0.976378700911466,1.0528008595333394,0.0,0.0,41.0,1.0630306102052596,0.0,256.0,0.9817180525240736,0.0,28.0,41.0,256.0,2.0,2.0,0.0031700442294098,5.0,5.0,0.2436359544194215,0.0,0.0,,13.0,137.41629603179928,58.59871733606684,2.345039316197133,2.699805548553451,0,11,1370.0,O,O,1.55,1.55,3.1,2.699805548553451,3.1,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0117526826775677,,,
