rank	severity	rule_id	pdb	ligand	message	count	recency	file	sample	hint	step	paths
53	soft	render.enqueue_none	4RT7	4RT7_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:00	docked/4RT7/protein.log	2025-10-11 18:40:00,263 - INFO - [render-enqueue] 4RT7 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4RT7_NOLIG/receptor/4RT7_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4RT7.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4RT7/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4RT7/protein.log
54	soft	render.enqueue_none	4RT7	4RT7_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:00	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:00,263 - INFO - [render-enqueue] 4RT7 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4RT7_NOLIG/receptor/4RT7_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4RT7.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4RT7/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4RT7/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
55	soft	render.enqueue_none	3ZOS	3ZOS_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:00	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:00,337 - INFO - [render-enqueue] 3ZOS bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZOS_NOLIG/receptor/3ZOS_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3ZOS.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZOS/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ZOS/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
56	soft	render.enqueue_none	3OG7	3OG7_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:40:00	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:40:00,951 - INFO - [render-enqueue] 3OG7 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OG7_NOLIG/receptor/3OG7_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3OG7.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OG7/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3OG7/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
57	soft	render.enqueue_none	5I96	5I96_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:39:58	docked/5I96/protein.log	2025-10-11 18:39:58,087 - INFO - [render-enqueue] 5I96 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96_NOLIG/receptor/5I96_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5I96.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5I96/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5I96/protein.log
58	soft	render.enqueue_none	5I96	5I96_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:39:58	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:39:58,087 - INFO - [render-enqueue] 5I96 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5I96_NOLIG/receptor/5I96_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5I96.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5I96/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5I96/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
59	soft	render.enqueue_none	3LXK	3LXK_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:39:54	docked/3LXK/protein.log	2025-10-11 18:39:54,631 - INFO - [render-enqueue] 3LXK bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3LXK_NOLIG/receptor/3LXK_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3LXK.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3LXK/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3LXK/protein.log
60	soft	render.enqueue_none	3LXK	3LXK_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:39:54	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:39:54,631 - INFO - [render-enqueue] 3LXK bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3LXK_NOLIG/receptor/3LXK_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3LXK.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3LXK/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3LXK/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
61	soft	render.enqueue_none	6WTN	6WTN_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:39:53	docked/6WTN/protein.log	2025-10-11 18:39:53,821 - INFO - [render-enqueue] 6WTN bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN_NOLIG/receptor/6WTN_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/6WTN.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6WTN/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6WTN/protein.log
62	soft	render.enqueue_none	6WTN	6WTN_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:39:53	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:39:53,821 - INFO - [render-enqueue] 6WTN bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN_NOLIG/receptor/6WTN_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/6WTN.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6WTN/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6WTN/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
63	soft	render.enqueue_none	6JQR	6JQR_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:39:45	docked/6JQR/protein.log	2025-10-11 18:39:45,882 - INFO - [render-enqueue] 6JQR bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR_NOLIG/receptor/6JQR_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/6JQR.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6JQR/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6JQR/protein.log
64	soft	render.enqueue_none	6JQR	6JQR_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:39:45	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:39:45,882 - INFO - [render-enqueue] 6JQR bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR_NOLIG/receptor/6JQR_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/6JQR.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6JQR/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6JQR/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
65	soft	render.enqueue_none	3ERT	3ERT_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:39:35	docked/3ERT/protein.log	2025-10-11 18:39:35,601 - INFO - [render-enqueue] 3ERT bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ERT_NOLIG/receptor/3ERT_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3ERT.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ERT/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ERT/protein.log
66	soft	render.enqueue_none	3ERT	3ERT_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:39:35	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:39:35,601 - INFO - [render-enqueue] 3ERT bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ERT_NOLIG/receptor/3ERT_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3ERT.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ERT/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ERT/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
67	soft	render.enqueue_none	2HYY	2HYY_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:38:31	docked/2HYY/protein.log	2025-10-11 18:38:31,848 - INFO - [render-enqueue] 2HYY bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY_NOLIG/receptor/2HYY_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/2HYY.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2HYY/protein.log
68	soft	render.enqueue_none	2HYY	2HYY_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:38:31	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:38:31,848 - INFO - [render-enqueue] 2HYY bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2HYY_NOLIG/receptor/2HYY_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/2HYY.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2HYY/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2HYY/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
69	soft	render.enqueue_none	5L7I	5L7I_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:38:21	docked/5L7I/protein.log	2025-10-11 18:38:21,548 - INFO - [render-enqueue] 5L7I bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I_NOLIG/receptor/5L7I_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5L7I.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5L7I/protein.log
70	soft	render.enqueue_none	5L7I	5L7I_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:38:21	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:38:21,548 - INFO - [render-enqueue] 5L7I bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5L7I_NOLIG/receptor/5L7I_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5L7I.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5L7I/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5L7I/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
71	soft	render.enqueue_none	3CS9	3CS9_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:55	docked/3CS9/protein.log	2025-10-11 18:37:55,061 - INFO - [render-enqueue] 3CS9 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9_NOLIG/receptor/3CS9_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3CS9.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3CS9/protein.log
72	soft	render.enqueue_none	3CS9	3CS9_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:55	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:37:55,061 - INFO - [render-enqueue] 3CS9 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3CS9_NOLIG/receptor/3CS9_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3CS9.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3CS9/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3CS9/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
73	soft	render.enqueue_none	1T46	1T46_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:49	docked/1T46/protein.log	2025-10-11 18:37:49,809 - INFO - [render-enqueue] 1T46 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/1T46_NOLIG/receptor/1T46_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/1T46.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/1T46/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/1T46/protein.log
74	soft	render.enqueue_none	1T46	1T46_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:49	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:37:49,809 - INFO - [render-enqueue] 1T46 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/1T46_NOLIG/receptor/1T46_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/1T46.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/1T46/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/1T46/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
75	soft	render.enqueue_none	5MO4	5MO4_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:48	docked/5MO4/protein.log	2025-10-11 18:37:48,637 - INFO - [render-enqueue] 5MO4 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4_NOLIG/receptor/5MO4_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5MO4.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5MO4/protein.log
76	soft	render.enqueue_none	5MO4	5MO4_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:48	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:37:48,637 - INFO - [render-enqueue] 5MO4 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4_NOLIG/receptor/5MO4_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/5MO4.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5MO4/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
77	soft	render.enqueue_none	2GQG	2GQG_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:43	docked/2GQG/protein.log	2025-10-11 18:37:43,501 - INFO - [render-enqueue] 2GQG bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG_NOLIG/receptor/2GQG_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/2GQG.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2GQG/protein.log
78	soft	render.enqueue_none	3WZD	3WZD_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:43	docked/3WZD/protein.log	2025-10-11 18:37:43,234 - INFO - [render-enqueue] 3WZD bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD_NOLIG/receptor/3WZD_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3WZD.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3WZD/protein.log
79	soft	render.enqueue_none	3WZD	3WZD_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:43	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:37:43,234 - INFO - [render-enqueue] 3WZD bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZD_NOLIG/receptor/3WZD_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3WZD.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3WZD/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
80	soft	render.enqueue_none	2GQG	2GQG_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:43	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:37:43,501 - INFO - [render-enqueue] 2GQG bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG_NOLIG/receptor/2GQG_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/2GQG.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2GQG/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
81	soft	render.enqueue_none	4AG8	4AG8_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:35	docked/4AG8/protein.log	2025-10-11 18:37:35,459 - INFO - [render-enqueue] 4AG8 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4AG8_NOLIG/receptor/4AG8_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4AG8.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4AG8/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4AG8/protein.log
82	soft	render.enqueue_none	4AG8	4AG8_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:35	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:37:35,459 - INFO - [render-enqueue] 4AG8 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4AG8_NOLIG/receptor/4AG8_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4AG8.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4AG8/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4AG8/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
83	soft	render.enqueue_none	4XV2	4XV2_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:31	docked/4XV2/protein.log	2025-10-11 18:37:31,598 - INFO - [render-enqueue] 4XV2 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2_NOLIG/receptor/4XV2_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4XV2.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4XV2/protein.log
84	soft	render.enqueue_none	4XV2	4XV2_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:31	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:37:31,598 - INFO - [render-enqueue] 4XV2 bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2_NOLIG/receptor/4XV2_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4XV2.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4XV2/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
85	soft	render.enqueue_none	3WZE	3WZE_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:08	docked/3WZE/protein.log	2025-10-11 18:37:08,557 - INFO - [render-enqueue] 3WZE bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE_NOLIG/receptor/3WZE_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/3WZE.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3WZE/protein.log
86	soft	render.enqueue_none	4ASD	4ASD_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:08	docked/4ASD/protein.log	2025-10-11 18:37:08,225 - INFO - [render-enqueue] 4ASD bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4ASD_NOLIG/receptor/4ASD_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4ASD.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4ASD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4ASD/protein.log
87	soft	render.enqueue_none	4ASD	4ASD_NOLIG_cleaned	Controls/RDK not enqueued	1	2025-10-11 18:37:08	/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	2025-10-11 18:37:08,225 - INFO - [render-enqueue] 4ASD bench_pocket1_single: receptor=/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4ASD_NOLIG/receptor/4ASD_NOLIG_cleaned.pdb | orig=/stor/home/mpg2352/atlas/code/protein_automation/input_pdbs/4ASD.pdb | ctrl=None | rdk=None	Control selection failed or disabled; check 'hint_count' and control whitelist.	render	/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4ASD/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4ASD/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
